event_id,ticker,window_days,reason
perim_island_seized,KXFED-27SEP-T4.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T4.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T4.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T4.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T3.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T3.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T3.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T3.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T3.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T3.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T3.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T3.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T3.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T3.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T3.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T3.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T2.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T2.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T2.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T2.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T2.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T2.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T2.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T2.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T2.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T2.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T2.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T2.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T1.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T1.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T1.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T1.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T1.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T1.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T1.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T1.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T1.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T1.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T1.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T1.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T0.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T0.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T0.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T0.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T0.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T0.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T0.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T0.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T0.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T0.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T0.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27SEP-T0.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T6.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T6.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T6.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T5.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T5.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T5.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T5.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T5.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T5.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T5.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T5.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T5.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T5.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T5.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T5.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T4.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T4.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T4.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T4.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T4.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T4.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T4.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T4.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T4.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T4.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T4.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T4.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T3.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T3.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T3.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T3.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T3.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T3.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T3.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T3.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T3.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T3.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T3.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T3.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T2.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T2.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T2.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T2.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T2.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T2.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T2.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T2.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T2.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T2.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T2.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T2.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T1.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T1.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T1.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T1.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T1.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T1.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T1.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T1.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T1.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T1.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T1.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T1.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T0.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T0.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T0.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T0.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T0.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T0.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T0.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T0.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T0.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T0.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T0.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUL-T0.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T6.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T6.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T6.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T5.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T5.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T5.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T5.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T5.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T5.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T5.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T5.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T5.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T5.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T5.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T5.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T4.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T4.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T4.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T4.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T4.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T4.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T4.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T4.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T4.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T4.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T4.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T4.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T3.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T3.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T3.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T3.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T3.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T3.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T3.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T3.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T3.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T3.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T3.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T3.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T2.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T2.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T2.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T2.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T2.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T2.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T2.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T2.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T2.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T2.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T2.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T2.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T1.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T1.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T1.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T1.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T1.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T1.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T1.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T1.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T1.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T1.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T1.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T1.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T0.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T0.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T0.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T0.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T0.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T0.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T0.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T0.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T0.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T0.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T0.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-27JUN-T0.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-27APR-T0.00,1,no_window_data
perim_island_seized,KXFED-26DEC-T5.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26DEC-T5.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26DEC-T5.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26DEC-T5.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26DEC-T5.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26DEC-T5.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26DEC-T4.75,1,no_window_data
perim_island_seized,KXFED-26OCT-T5.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26OCT-T5.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26OCT-T5.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26OCT-T5.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26OCT-T5.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26OCT-T5.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26SEP-T5.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26SEP-T5.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26SEP-T5.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26SEP-T5.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26SEP-T5.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26SEP-T5.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T5.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T5.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T5.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T5.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T5.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T5.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T4.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T4.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T4.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T4.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T4.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T4.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T4.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T4.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T4.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T4.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T4.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T4.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T3.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T3.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T3.75,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T3.50,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T3.50,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T3.50,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T3.25,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T3.25,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T3.25,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T3.00,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T3.00,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T3.00,5,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T2.75,1,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T2.75,3,insufficient_baseline_history_d16
perim_island_seized,KXFED-26JUL-T2.75,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26OCT-T1.0,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26OCT-T1.0,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26OCT-T1.0,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26OCT-T0.9,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26OCT-T0.9,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26OCT-T0.9,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26OCT-T0.8,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26OCT-T0.8,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26OCT-T0.8,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26SEP-T0.8,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26SEP-T0.8,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26SEP-T0.8,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26SEP-T0.7,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26SEP-T0.7,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26SEP-T0.7,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPI-26JUL-T-0.2,1,no_window_data
hormuz_strike_pipeline_shutdown,KXCPI-26JUL-T-0.2,3,no_window_data
hormuz_strike_pipeline_shutdown,KXCPI-26JUL-T-0.2,5,no_window_data
hormuz_strike_pipeline_shutdown,KXCPI-26JUL-T0.3,1,no_window_data
hormuz_strike_pipeline_shutdown,KXCPI-26JUL-T0.3,3,no_window_data
hormuz_strike_pipeline_shutdown,KXCPI-26JUL-T0.3,5,no_window_data
hormuz_strike_pipeline_shutdown,KXCPI-26JUL-T0.2,1,no_window_data
hormuz_strike_pipeline_shutdown,KXCPI-26JUL-T0.2,3,no_window_data
hormuz_strike_pipeline_shutdown,KXCPI-26JUL-T0.2,5,no_window_data
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T1.0,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T1.0,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T1.0,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.9,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.9,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.9,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.8,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.8,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.8,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.7,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.7,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.7,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.6,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.6,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.6,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.5,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.5,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.5,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.4,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.4,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.4,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.3,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.3,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.3,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.2,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.2,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.2,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.1,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.1,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.1,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.0,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.0,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26DEC-T0.0,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26NOV-T0.9,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26NOV-T0.9,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26NOV-T0.9,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26NOV-T0.8,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26NOV-T0.8,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26NOV-T0.8,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26SEP-T1.0,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26SEP-T1.0,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26SEP-T1.0,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26SEP-T0.8,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26SEP-T0.8,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26SEP-T0.8,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26SEP-T0.7,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26SEP-T0.7,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26SEP-T0.7,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26AUG-T1.0,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26AUG-T1.0,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26AUG-T1.0,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26AUG-T0.9,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26AUG-T0.9,3,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26AUG-T0.9,5,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26AUG-T0.5,1,insufficient_baseline_history_d16
hormuz_strike_pipeline_shutdown,KXCPICORE-26AUG-T0.5,3,insufficient_baseline_history_d16
