ticker,series,event_id,event_type,category,t0_utc,discovery_source,status,market_type,subtitle,yes_sub_title,floor_strike,cap_strike,open_time,close_time,candle_source,n_candles
KXNBA-26-ATL,KXNBA,nba_draft_lottery_2026,scheduled_sports,scheduled_sports,2026-05-11,historical,finalized,binary,Atlanta,Atlanta,,,2025-07-12T14:00:00Z,2026-05-01T01:52:36Z,historical,36
KXNBA-27-WAS,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Washington,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-UTA,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Utah,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-TOR,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Toronto,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-SAS,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,San Antonio,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-SAC,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Sacramento,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,18
KXNBA-27-POR,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Portland,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-PHX,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Phoenix,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,18
KXNBA-27-PHI,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Philadelphia,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-ORL,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Orlando,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-OKC,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Oklahoma City,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-NYK,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,New York,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-NOP,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,New Orleans,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,16
KXNBA-27-MIN,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Minnesota,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-MIL,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Milwaukee,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,18
KXNBA-27-MIA,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Miami,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-MEM,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Memphis,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,17
KXNBA-27-LAL,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Los Angeles L,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-LAC,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Los Angeles C,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-IND,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Indiana,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-HOU,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Houston,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-GSW,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Golden State,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-DET,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Detroit,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-DEN,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Denver,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-DAL,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Dallas,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-CLE,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Cleveland,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-CHI,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Chicago,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-CHA,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Charlotte,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-BOS,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Boston,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-27-BKN,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,,Brooklyn,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,18
KXNBA-27-ATL,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,live,active,binary,Atlanta,Atlanta,,,2026-06-14T08:00:00Z,2029-07-30T14:00:00Z,live,19
KXNBA-26-SAS,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,historical,finalized,binary,,San Antonio,,,2025-07-12T14:00:00Z,2026-06-14T03:32:24Z,historical,36
KXNBA-26-PHI,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,historical,finalized,binary,,Philadelphia,,,2025-07-12T14:00:00Z,2026-05-10T22:14:11Z,historical,2
KXNBA-26-OKC,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,historical,finalized,binary,Oklahoma City,Oklahoma City,,,2025-07-12T14:00:00Z,2026-05-31T02:50:41Z,historical,22
KXNBA-26-NYK,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,historical,finalized,binary,,New York,,,2025-07-12T14:00:00Z,2026-06-14T03:32:24Z,historical,36
KXNBA-26-MIN,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,historical,finalized,binary,,Minnesota,,,2025-07-12T14:00:00Z,2026-05-16T04:33:40Z,historical,8
KXNBA-26-LAL,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,historical,finalized,binary,,Los Angeles L,,,2025-07-12T14:00:00Z,2026-05-12T05:34:06Z,historical,4
KXNBA-26-DET,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,historical,finalized,binary,,Detroit,,,2025-07-12T14:00:00Z,2026-05-18T02:50:39Z,historical,9
KXNBA-26-CLE,KXNBA,nba_draft_2026,scheduled_sports,scheduled_sports,2026-06-24,historical,finalized,binary,,Cleveland,,,2025-07-12T14:00:00Z,2026-05-26T02:32:20Z,historical,17
KXMLB-26-WSH,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,Washington,,,2025-12-17T15:00:00Z,2026-09-18T15:59:03Z,live,55
KXMLB-26-TOR,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,Toronto,,,2025-12-17T15:00:00Z,2026-09-23T21:59:48Z,live,55
KXMLB-26-TEX,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Texas,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-TB,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Tampa Bay,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-STL,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,St. Louis,,,2025-12-17T15:00:00Z,2026-09-21T15:23:45Z,live,55
KXMLB-26-SF,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,San Francisco,,,2025-12-17T15:00:00Z,2026-09-18T15:59:03Z,live,55
KXMLB-26-SEA,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Seattle,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-SD,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,San Diego,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-PIT,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,Pittsburgh,,,2025-12-17T15:00:00Z,2026-09-21T15:23:45Z,live,55
KXMLB-26-PHI,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Philadelphia,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-NYY,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,New York Y,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-NYM,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,New York M,,,2025-12-17T15:00:00Z,2026-09-18T15:59:03Z,live,55
KXMLB-26-MIN,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,Minnesota,,,2025-12-17T15:00:00Z,2026-09-21T15:23:45Z,live,55
KXMLB-26-MIL,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Milwaukee,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-MIA,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,Miami,,,2025-12-17T15:00:00Z,2026-09-21T15:23:46Z,live,55
KXMLB-26-LAD,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Los Angeles D,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-LAA,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,Los Angeles A,,,2025-12-17T15:00:00Z,2026-09-18T15:59:03Z,live,55
KXMLB-26-KC,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,Kansas City,,,2025-12-17T15:00:00Z,2026-09-18T15:59:03Z,live,55
KXMLB-26-HOU,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Houston,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-DET,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,Detroit,,,2025-12-17T15:00:00Z,2026-09-21T15:23:45Z,live,55
KXMLB-26-CWS,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Chicago WS,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-COL,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,Colorado,,,2025-12-17T15:00:00Z,2026-09-18T15:59:03Z,live,54
KXMLB-26-CLE,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Cleveland,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-CIN,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,Cincinnati,,,2025-12-17T15:00:00Z,2026-09-18T15:59:03Z,live,55
KXMLB-26-CHC,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Chicago C,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-BOS,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Boston,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-BAL,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Baltimore,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-AZ,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Arizona,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-ATL,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,active,binary,,Atlanta,,,2025-12-17T15:00:00Z,2028-10-31T04:00:00Z,live,55
KXMLB-26-ATH,KXMLB,mlb_allstar_2026,scheduled_sports,scheduled_sports,2026-07-14,live,finalized,binary,,A's,,,2025-12-17T15:00:00Z,2026-09-18T15:59:03Z,live,55
KXFED-26JAN-T5.25,KXFED,fomc_2026_01_supp,scheduled_macro,scheduled_macro_supplementary,2026-01-28T18:00:00Z,historical,finalized,binary,5.25%,Above 5.25%,5.25,,2025-08-06T14:00:00Z,2026-01-28T18:55:00Z,historical,46
KXFED-26JAN-T5.00,KXFED,fomc_2026_01_supp,scheduled_macro,scheduled_macro_supplementary,2026-01-28T18:00:00Z,historical,finalized,binary,5.00%,Above 5.00%,5,,2025-08-06T14:00:00Z,2026-01-28T18:55:00Z,historical,46
KXFED-26JAN-T4.75,KXFED,fomc_2026_01_supp,scheduled_macro,scheduled_macro_supplementary,2026-01-28T18:00:00Z,historical,finalized,binary,4.75%,Above 4.75%,4.75,,2025-08-06T14:00:00Z,2026-01-28T18:55:00Z,historical,46
KXFED-26JAN-T4.50,KXFED,fomc_2026_01_supp,scheduled_macro,scheduled_macro_supplementary,2026-01-28T18:00:00Z,historical,finalized,binary,4.50%,Above 4.50%,4.5,,2025-08-06T14:00:00Z,2026-01-28T18:55:00Z,historical,46
KXFED-26JAN-T4.25,KXFED,fomc_2026_01_supp,scheduled_macro,scheduled_macro_supplementary,2026-01-28T18:00:00Z,historical,finalized,binary,4.25%,Above 4.25%,4.25,,2025-08-06T14:00:00Z,2026-01-28T18:55:00Z,historical,46
KXFED-26JAN-T4.00,KXFED,fomc_2026_01_supp,scheduled_macro,scheduled_macro_supplementary,2026-01-28T18:00:00Z,historical,finalized,binary,4.00%,Above 4.00%,4,,2025-08-06T14:00:00Z,2026-01-28T18:55:00Z,historical,46
KXFED-26JAN-T3.75,KXFED,fomc_2026_01_supp,scheduled_macro,scheduled_macro_supplementary,2026-01-28T18:00:00Z,historical,finalized,binary,3.75%,Above 3.75%,3.75,,2025-08-06T14:00:00Z,2026-01-28T18:55:00Z,historical,46
KXFED-26JAN-T3.50,KXFED,fomc_2026_01_supp,scheduled_macro,scheduled_macro_supplementary,2026-01-28T18:00:00Z,historical,finalized,binary,3.50%,Above 3.50%,3.5,,2025-08-06T14:00:00Z,2026-01-28T18:55:00Z,historical,46
KXFED-26JAN-T3.25,KXFED,fomc_2026_01_supp,scheduled_macro,scheduled_macro_supplementary,2026-01-28T18:00:00Z,historical,finalized,binary,3.25%,Above 3.25%,3.25,,2025-08-06T14:00:00Z,2026-01-28T18:55:00Z,historical,46
KXFED-26JAN-T3.00,KXFED,fomc_2026_01_supp,scheduled_macro,scheduled_macro_supplementary,2026-01-28T18:00:00Z,historical,finalized,binary,3.00%,Above 3.00%,3,,2025-08-06T14:00:00Z,2026-01-28T18:55:00Z,historical,46
KXFED-26JAN-T2.75,KXFED,fomc_2026_01_supp,scheduled_macro,scheduled_macro_supplementary,2026-01-28T18:00:00Z,historical,finalized,binary,2.75%,Above 2.75%,2.75,,2025-08-06T14:00:00Z,2026-01-28T18:55:00Z,historical,46
KXFED-26MAR-T5.25,KXFED,fomc_2026_03_supp,scheduled_macro,scheduled_macro_supplementary,2026-03-18T18:00:00Z,historical,finalized,binary,5.25%,Above 5.25%,5.25,,2025-08-06T14:00:00Z,2026-03-18T17:55:00Z,historical,39
KXFED-26MAR-T5.00,KXFED,fomc_2026_03_supp,scheduled_macro,scheduled_macro_supplementary,2026-03-18T18:00:00Z,historical,finalized,binary,5.00%,Above 5.00%,5,,2025-08-06T14:00:00Z,2026-03-18T17:55:00Z,historical,38
KXFED-26MAR-T4.75,KXFED,fomc_2026_03_supp,scheduled_macro,scheduled_macro_supplementary,2026-03-18T18:00:00Z,historical,finalized,binary,4.75%,Above 4.75%,4.75,,2025-08-06T14:00:00Z,2026-03-18T17:55:00Z,historical,38
KXFED-26MAR-T4.50,KXFED,fomc_2026_03_supp,scheduled_macro,scheduled_macro_supplementary,2026-03-18T18:00:00Z,historical,finalized,binary,4.50%,Above 4.50%,4.5,,2025-08-06T14:00:00Z,2026-03-18T17:55:00Z,historical,31
KXFED-26MAR-T4.25,KXFED,fomc_2026_03_supp,scheduled_macro,scheduled_macro_supplementary,2026-03-18T18:00:00Z,historical,finalized,binary,4.25%,Above 4.25%,4.25,,2025-08-06T14:00:00Z,2026-03-18T17:55:00Z,historical,30
KXFED-26MAR-T4.00,KXFED,fomc_2026_03_supp,scheduled_macro,scheduled_macro_supplementary,2026-03-18T18:00:00Z,historical,finalized,binary,4.00%,Above 4.00%,4,,2025-08-06T14:00:00Z,2026-03-18T17:55:00Z,historical,40
KXFED-26MAR-T3.75,KXFED,fomc_2026_03_supp,scheduled_macro,scheduled_macro_supplementary,2026-03-18T18:00:00Z,historical,finalized,binary,3.75%,Above 3.75%,3.75,,2025-08-06T14:00:00Z,2026-03-18T17:55:00Z,historical,45
KXFED-26MAR-T3.50,KXFED,fomc_2026_03_supp,scheduled_macro,scheduled_macro_supplementary,2026-03-18T18:00:00Z,historical,finalized,binary,3.50%,Above 3.50%,3.5,,2025-08-06T14:00:00Z,2026-03-18T17:55:00Z,historical,46
KXFED-26MAR-T3.25,KXFED,fomc_2026_03_supp,scheduled_macro,scheduled_macro_supplementary,2026-03-18T18:00:00Z,historical,finalized,binary,3.25%,Above 3.25%,3.25,,2025-08-06T14:00:00Z,2026-03-18T17:55:00Z,historical,46
KXFED-26MAR-T3.00,KXFED,fomc_2026_03_supp,scheduled_macro,scheduled_macro_supplementary,2026-03-18T18:00:00Z,historical,finalized,binary,3.00%,Above 3.00%,3,,2025-08-06T14:00:00Z,2026-03-18T17:55:00Z,historical,39
KXFED-26MAR-T2.75,KXFED,fomc_2026_03_supp,scheduled_macro,scheduled_macro_supplementary,2026-03-18T18:00:00Z,historical,finalized,binary,2.75%,Above 2.75%,2.75,,2025-08-06T14:00:00Z,2026-03-18T17:55:00Z,historical,39
KXFED-26APR-T5.25,KXFED,fomc_2026_04_supp,scheduled_macro,scheduled_macro_supplementary,2026-04-29T18:00:00Z,historical,finalized,binary,5.25%,Above 5.25%,5.25,,2025-08-06T14:30:00Z,2026-04-29T17:55:00Z,historical,45
KXFED-26APR-T5.00,KXFED,fomc_2026_04_supp,scheduled_macro,scheduled_macro_supplementary,2026-04-29T18:00:00Z,historical,finalized,binary,5.00%,Above 5.00%,5,,2025-08-06T14:30:00Z,2026-04-29T17:55:00Z,historical,42
KXFED-26APR-T4.75,KXFED,fomc_2026_04_supp,scheduled_macro,scheduled_macro_supplementary,2026-04-29T18:00:00Z,historical,finalized,binary,4.75%,Above 4.75%,4.75,,2025-08-06T14:30:00Z,2026-04-29T17:55:00Z,historical,43
KXFED-26APR-T4.50,KXFED,fomc_2026_04_supp,scheduled_macro,scheduled_macro_supplementary,2026-04-29T18:00:00Z,historical,finalized,binary,4.50%,Above 4.50%,4.5,,2025-08-06T14:30:00Z,2026-04-29T17:55:00Z,historical,42
KXFED-26APR-T4.25,KXFED,fomc_2026_04_supp,scheduled_macro,scheduled_macro_supplementary,2026-04-29T18:00:00Z,historical,finalized,binary,4.25%,Above 4.25%,4.25,,2025-08-06T14:30:00Z,2026-04-29T17:55:00Z,historical,45
KXFED-26APR-T4.00,KXFED,fomc_2026_04_supp,scheduled_macro,scheduled_macro_supplementary,2026-04-29T18:00:00Z,historical,finalized,binary,4.00%,Above 4.00%,4,,2025-08-06T14:30:00Z,2026-04-29T17:55:00Z,historical,46
KXFED-26APR-T3.75,KXFED,fomc_2026_04_supp,scheduled_macro,scheduled_macro_supplementary,2026-04-29T18:00:00Z,historical,finalized,binary,3.75%,Above 3.75%,3.75,,2025-08-06T14:30:00Z,2026-04-29T17:55:00Z,historical,46
KXFED-26APR-T3.50,KXFED,fomc_2026_04_supp,scheduled_macro,scheduled_macro_supplementary,2026-04-29T18:00:00Z,historical,finalized,binary,3.50%,Above 3.50%,3.5,,2025-08-06T14:30:00Z,2026-04-29T17:55:00Z,historical,46
KXFED-26APR-T3.25,KXFED,fomc_2026_04_supp,scheduled_macro,scheduled_macro_supplementary,2026-04-29T18:00:00Z,historical,finalized,binary,3.25%,Above 3.25%,3.25,,2025-08-06T14:30:00Z,2026-04-29T17:55:00Z,historical,46
KXFED-26APR-T3.00,KXFED,fomc_2026_04_supp,scheduled_macro,scheduled_macro_supplementary,2026-04-29T18:00:00Z,historical,finalized,binary,3.00%,Above 3.00%,3,,2025-08-06T14:30:00Z,2026-04-29T17:55:00Z,historical,44
KXFED-26APR-T2.75,KXFED,fomc_2026_04_supp,scheduled_macro,scheduled_macro_supplementary,2026-04-29T18:00:00Z,historical,finalized,binary,2.75%,Above 2.75%,2.75,,2025-08-06T14:30:00Z,2026-04-29T17:55:00Z,historical,42
KXFED-26JUN-T5.25,KXFED,fomc_2026_06_supp,scheduled_macro,scheduled_macro_supplementary,2026-06-17T18:00:00Z,historical,finalized,binary,5.25%,Above 5.25%,5.25,,2025-08-06T14:30:00Z,2026-06-17T17:55:00Z,historical,30
KXFED-26JUN-T5.00,KXFED,fomc_2026_06_supp,scheduled_macro,scheduled_macro_supplementary,2026-06-17T18:00:00Z,historical,finalized,binary,5.00%,Above 5.00%,5,,2025-08-06T14:30:00Z,2026-06-17T17:55:00Z,historical,29
KXFED-26JUN-T4.75,KXFED,fomc_2026_06_supp,scheduled_macro,scheduled_macro_supplementary,2026-06-17T18:00:00Z,historical,finalized,binary,4.75%,Above 4.75%,4.75,,2025-08-06T14:30:00Z,2026-06-17T17:55:00Z,historical,28
KXFED-26JUN-T4.50,KXFED,fomc_2026_06_supp,scheduled_macro,scheduled_macro_supplementary,2026-06-17T18:00:00Z,historical,finalized,binary,4.50%,Above 4.50%,4.5,,2025-08-06T14:30:00Z,2026-06-17T17:55:00Z,historical,37
KXFED-26JUN-T4.25,KXFED,fomc_2026_06_supp,scheduled_macro,scheduled_macro_supplementary,2026-06-17T18:00:00Z,historical,finalized,binary,4.25%,Above 4.25%,4.25,,2025-08-06T14:30:00Z,2026-06-17T17:55:00Z,historical,36
KXFED-26JUN-T4.00,KXFED,fomc_2026_06_supp,scheduled_macro,scheduled_macro_supplementary,2026-06-17T18:00:00Z,historical,finalized,binary,4.00%,Above 4.00%,4,,2025-08-06T14:30:00Z,2026-06-17T17:55:00Z,historical,45
KXFED-26JUN-T3.75,KXFED,fomc_2026_06_supp,scheduled_macro,scheduled_macro_supplementary,2026-06-17T18:00:00Z,historical,finalized,binary,3.75%,Above 3.75%,3.75,,2025-08-06T14:30:00Z,2026-06-17T17:55:00Z,historical,46
KXFED-26JUN-T3.50,KXFED,fomc_2026_06_supp,scheduled_macro,scheduled_macro_supplementary,2026-06-17T18:00:00Z,historical,finalized,binary,3.50%,Above 3.50%,3.5,,2025-08-06T14:30:00Z,2026-06-17T17:55:00Z,historical,46
KXFED-26JUN-T3.25,KXFED,fomc_2026_06_supp,scheduled_macro,scheduled_macro_supplementary,2026-06-17T18:00:00Z,historical,finalized,binary,3.25%,Above 3.25%,3.25,,2025-08-06T14:30:00Z,2026-06-17T17:55:00Z,historical,44
KXFED-26JUN-T3.00,KXFED,fomc_2026_06_supp,scheduled_macro,scheduled_macro_supplementary,2026-06-17T18:00:00Z,historical,finalized,binary,3.00%,Above 3.00%,3,,2025-08-06T14:30:00Z,2026-06-17T17:55:00Z,historical,36
KXFED-26JUN-T2.75,KXFED,fomc_2026_06_supp,scheduled_macro,scheduled_macro_supplementary,2026-06-17T18:00:00Z,historical,finalized,binary,2.75%,Above 2.75%,2.75,,2025-08-06T14:30:00Z,2026-06-17T17:55:00Z,historical,39
KXFED-26JUL-T5.25,KXFED,fomc_2026_07_supp,scheduled_macro,scheduled_macro_supplementary,2026-07-29T18:00:00Z,live,finalized,binary,5.25%,Above 5.25%,5.25,,2025-08-06T14:30:00Z,2026-07-29T17:55:00Z,live,25
KXFED-26JUL-T5.00,KXFED,fomc_2026_07_supp,scheduled_macro,scheduled_macro_supplementary,2026-07-29T18:00:00Z,live,finalized,binary,5.00%,Above 5.00%,5,,2025-08-06T14:30:00Z,2026-07-29T17:55:00Z,live,26
KXFED-26JUL-T4.75,KXFED,fomc_2026_07_supp,scheduled_macro,scheduled_macro_supplementary,2026-07-29T18:00:00Z,live,finalized,binary,4.75%,Above 4.75%,4.75,,2025-08-06T14:30:00Z,2026-07-29T17:55:00Z,live,26
KXFED-26JUL-T4.50,KXFED,fomc_2026_07_supp,scheduled_macro,scheduled_macro_supplementary,2026-07-29T18:00:00Z,live,finalized,binary,4.50%,Above 4.50%,4.5,,2025-08-06T14:30:00Z,2026-07-29T17:55:00Z,live,38
KXFED-26JUL-T4.25,KXFED,fomc_2026_07_supp,scheduled_macro,scheduled_macro_supplementary,2026-07-29T18:00:00Z,live,finalized,binary,4.25%,Above 4.25%,4.25,,2025-08-06T14:30:00Z,2026-07-29T17:55:00Z,live,39
KXFED-26JUL-T4.00,KXFED,fomc_2026_07_supp,scheduled_macro,scheduled_macro_supplementary,2026-07-29T18:00:00Z,live,finalized,binary,4.00%,Above 4.00%,4,,2025-08-06T14:30:00Z,2026-07-29T17:55:00Z,live,46
KXFED-26JUL-T3.75,KXFED,fomc_2026_07_supp,scheduled_macro,scheduled_macro_supplementary,2026-07-29T18:00:00Z,live,finalized,binary,3.75%,Above 3.75%,3.75,,2025-08-06T14:30:00Z,2026-07-29T17:55:00Z,live,46
KXFED-26JUL-T3.50,KXFED,fomc_2026_07_supp,scheduled_macro,scheduled_macro_supplementary,2026-07-29T18:00:00Z,live,finalized,binary,3.50%,Above 3.50%,3.5,,2025-08-06T14:30:00Z,2026-07-29T17:55:00Z,live,46
KXFED-26JUL-T3.25,KXFED,fomc_2026_07_supp,scheduled_macro,scheduled_macro_supplementary,2026-07-29T18:00:00Z,live,finalized,binary,3.25%,Above 3.25%,3.25,,2025-08-06T14:30:00Z,2026-07-29T17:55:00Z,live,43
